url,address,name,online_order,book_table,rate,votes,phone,location,rest_type,dish_liked,cuisines,approx_cost(for two people),reviews_list,menu_item,listed_in(type),listed_in(city)
http://zomato.com/739,Address 739,Restaurant 739,No,Yes,2.7/5,4000,9876543239,Indiranagar,Delivery,"Pasta, Pizza","Mexican, Chinese",200,[],[],Dining,Whitefield
http://zomato.com/740,Address 740,Restaurant 740,Yes,No,3.3/5,374,9876543240,HSR,Buffet,"Pasta, Pizza",Beverages,1500,[],[],Other,Indiranagar
http://zomato.com/741,Address 741,Restaurant 741,No,No,4.0/5,206,9876543241,JP Nagar,Cafe,"Pasta, Pizza","Fast Food, Desserts, South Indian",400,[],[],Cafes,HSR
http://zomato.com/742,Address 742,Restaurant 742,No,No,3.0/5,4875,9876543242,Whitefield,Buffet,"Pasta, Pizza","Mughlai, Mexican, South Indian",800,[],[],Other,Whitefield
http://zomato.com/743,Address 743,Restaurant 743,Yes,Yes,3.6/5,1319,9876543243,Jayanagar,Bakery,"Pasta, Pizza",North Indian,200,[],[],Other,HSR
http://zomato.com/744,Address 744,Restaurant 744,Yes,No,2.9/5,1141,9876543244,HSR,Casual Dining,"Pasta, Pizza","Desserts, Beverages",200,[],[],Other,Jayanagar
http://zomato.com/745,Address 745,Restaurant 745,No,No,2.6/5,4627,9876543245,Jayanagar,Cafe,"Pasta, Pizza",North Indian,2000,[],[],Cafes,JP Nagar
http://zomato.com/746,Address 746,Restaurant 746,Yes,No,4.9/5,2690,9876543246,Jayanagar,Bakery,"Pasta, Pizza","Mexican, Continental",1500,[],[],Other,BTM
http://zomato.com/747,Address 747,Restaurant 747,Yes,Yes,2.6/5,3255,9876543247,BTM,Delivery,"Pasta, Pizza","Chinese, Mughlai",800,[],[],Cafes,Marathahalli
http://zomato.com/748,Address 748,Restaurant 748,Yes,Yes,NEW,89,9876543248,JP Nagar,Buffet,"Pasta, Pizza",Beverages,400,[],[],Other,Indiranagar
http://zomato.com/749,Address 749,Restaurant 749,No,Yes,2.9/5,4108,9876543249,JP Nagar,Bakery,"Pasta, Pizza","Desserts, North Indian",200,[],[],Dining,Koramangala 5th Block
http://zomato.com/750,Address 750,Restaurant 750,No,No,NEW,3020,9876543250,Koramangala 5th Block,Cafe,"Pasta, Pizza",Mexican,1000,[],[],Dining,HSR
http://zomato.com/751,Address 751,Restaurant 751,Yes,No,3.6/5,1857,9876543251,Jayanagar,Casual Dining,"Pasta, Pizza","Chinese, Mughlai, Beverages",3000,[],[],Dining,HSR
http://zomato.com/752,Address 752,Restaurant 752,No,No,4.8/5,804,9876543252,Koramangala 5th Block,Casual Dining,"Pasta, Pizza","Beverages, North Indian",1000,[],[],Cafes,JP Nagar
http://zomato.com/753,Address 753,Restaurant 753,No,Yes,4.9/5,944,9876543253,BTM,Buffet,"Pasta, Pizza","Continental, Chinese, South Indian",800,[],[],Cafes,Indiranagar
http://zomato.com/754,Address 754,Restaurant 754,No,Yes,4.7/5,2789,9876543254,Jayanagar,Bakery,"Pasta, Pizza","Mughlai, Italian",3000,[],[],Cafes,Koramangala 5th Block
http://zomato.com/755,Address 755,Restaurant 755,No,No,4.6/5,3875,9876543255,Koramangala 5th Block,Cafe,"Pasta, Pizza","Fast Food, North Indian, Italian",400,[],[],Other,Koramangala 5th Block
http://zomato.com/756,Address 756,Restaurant 756,No,Yes,3.2/5,1610,9876543256,Koramangala 5th Block,Quick Service Restaurant,"Pasta, Pizza",Chinese,800,[],[],Cafes,HSR
http://zomato.com/757,Address 757,Restaurant 757,Yes,Yes,3.5/5,2923,9876543257,Whitefield,Delivery,"Pasta, Pizza",Mughlai,200,[],[],Cafes,Marathahalli
http://zomato.com/758,Address 758,Restaurant 758,Yes,Yes,3.4/5,3882,9876543258,Koramangala 5th Block,Delivery,"Pasta, Pizza","North Indian, Desserts",2000,[],[],Cafes,HSR
http://zomato.com/759,Address 759,Restaurant 759,Yes,Yes,2.9/5,3221,9876543259,JP Nagar,Cafe,"Pasta, Pizza",South Indian,2000,[],[],Cafes,Marathahalli
http://zomato.com/760,Address 760,Restaurant 760,No,No,3.9/5,4391,9876543260,Koramangala 5th Block,Quick Service Restaurant,"Pasta, Pizza","North Indian, Fast Food",1000,[],[],Dining,HSR
http://zomato.com/761,Address 761,Restaurant 761,No,Yes,4.6/5,4735,9876543261,Jayanagar,Casual Dining,"Pasta, Pizza","Chinese, North Indian, Fast Food",2000,[],[],Other,HSR
http://zomato.com/762,Address 762,Restaurant 762,Yes,Yes,3.3/5,2387,9876543262,Koramangala 5th Block,Buffet,"Pasta, Pizza",Mughlai,600,[],[],Dining,Koramangala 5th Block
http://zomato.com/763,Address 763,Restaurant 763,No,Yes,3.0/5,4723,9876543263,Indiranagar,Dessert Parlor,"Pasta, Pizza","Continental, North Indian",800,[],[],Other,Marathahalli
http://zomato.com/764,Address 764,Restaurant 764,Yes,Yes,NEW,941,9876543264,Marathahalli,Dessert Parlor,"Pasta, Pizza",Chinese,2000,[],[],Other,Koramangala 5th Block
http://zomato.com/765,Address 765,Restaurant 765,Yes,No,3.2/5,4925,9876543265,Jayanagar,Buffet,"Pasta, Pizza","North Indian, Beverages, Desserts",600,[],[],Dining,Indiranagar
http://zomato.com/766,Address 766,Restaurant 766,Yes,No,3.9/5,2566,9876543266,Indiranagar,Cafe,"Pasta, Pizza","Fast Food, Desserts",600,[],[],Cafes,HSR
http://zomato.com/767,Address 767,Restaurant 767,No,Yes,4.0/5,975,9876543267,BTM,Quick Service Restaurant,"Pasta, Pizza","Beverages, Chinese",1500,[],[],Dining,Jayanagar
http://zomato.com/768,Address 768,Restaurant 768,No,Yes,3.6/5,954,9876543268,Jayanagar,Quick Service Restaurant,"Pasta, Pizza",Beverages,1000,[],[],Other,Marathahalli
http://zomato.com/769,Address 769,Restaurant 769,Yes,Yes,3.7/5,1262,9876543269,JP Nagar,Delivery,"Pasta, Pizza",Italian,800,[],[],Other,Whitefield
http://zomato.com/770,Address 770,Restaurant 770,Yes,Yes,5.0/5,943,9876543270,Marathahalli,Casual Dining,"Pasta, Pizza",Fast Food,600,[],[],Cafes,BTM
http://zomato.com/771,Address 771,Restaurant 771,Yes,Yes,4.1/5,2202,9876543271,Marathahalli,Bakery,"Pasta, Pizza","Italian, Beverages",200,[],[],Dining,Whitefield
http://zomato.com/772,Address 772,Restaurant 772,Yes,Yes,4.1/5,3327,9876543272,JP Nagar,Quick Service Restaurant,"Pasta, Pizza",Continental,2000,[],[],Other,Whitefield
http://zomato.com/773,Address 773,Restaurant 773,No,No,3.5/5,4274,9876543273,Marathahalli,Buffet,"Pasta, Pizza",Mexican,1500,[],[],Dining,Jayanagar
http://zomato.com/774,Address 774,Restaurant 774,No,Yes,NEW,2259,9876543274,JP Nagar,Bakery,"Pasta, Pizza","Fast Food, Italian, Continental",400,[],[],Cafes,Koramangala 5th Block
http://zomato.com/775,Address 775,Restaurant 775,Yes,No,3.9/5,1828,9876543275,Indiranagar,Dessert Parlor,"Pasta, Pizza","South Indian, Beverages",2000,[],[],Cafes,Koramangala 5th Block
http://zomato.com/776,Address 776,Restaurant 776,Yes,No,4.9/5,1257,9876543276,BTM,Bakery,"Pasta, Pizza","Desserts, Fast Food",2000,[],[],Other,BTM
http://zomato.com/777,Address 777,Restaurant 777,No,Yes,4.3/5,464,9876543277,Whitefield,Casual Dining,"Pasta, Pizza","Mughlai, Desserts, Italian",2000,[],[],Cafes,BTM
http://zomato.com/778,Address 778,Restaurant 778,No,No,4.7/5,3294,9876543278,Jayanagar,Buffet,"Pasta, Pizza","North Indian, South Indian",1500,[],[],Other,JP Nagar
http://zomato.com/779,Address 779,Restaurant 779,Yes,No,4.5/5,1230,9876543279,JP Nagar,Casual Dining,"Pasta, Pizza","South Indian, Chinese, Beverages",400,[],[],Other,BTM
http://zomato.com/780,Address 780,Restaurant 780,Yes,No,4.5/5,2654,9876543280,Jayanagar,Bakery,"Pasta, Pizza","Mughlai, Chinese",1000,[],[],Cafes,Whitefield
http://zomato.com/781,Address 781,Restaurant 781,Yes,No,4.7/5,884,9876543281,BTM,Cafe,"Pasta, Pizza","Continental, Fast Food",800,[],[],Cafes,Whitefield
http://zomato.com/782,Address 782,Restaurant 782,No,No,2.9/5,3805,9876543282,Indiranagar,Quick Service Restaurant,"Pasta, Pizza",Continental,800,[],[],Dining,Koramangala 5th Block
http://zomato.com/783,Address 783,Restaurant 783,No,No,5.0/5,3856,9876543283,Whitefield,Buffet,"Pasta, Pizza","Beverages, North Indian, Mughlai",400,[],[],Dining,Whitefield
http://zomato.com/784,Address 784,Restaurant 784,No,Yes,4.7/5,3135,9876543284,BTM,Cafe,"Pasta, Pizza","Beverages, Italian, North Indian",3000,[],[],Other,Koramangala 5th Block
http://zomato.com/785,Address 785,Restaurant 785,Yes,No,3.4/5,924,9876543285,Indiranagar,Bakery,"Pasta, Pizza",Italian,2000,[],[],Dining,HSR
http://zomato.com/786,Address 786,Restaurant 786,Yes,No,3.0/5,4589,9876543286,Marathahalli,Quick Service Restaurant,"Pasta, Pizza",Mughlai,200,[],[],Other,HSR
http://zomato.com/787,Address 787,Restaurant 787,No,No,3.5/5,1546,9876543287,Jayanagar,Delivery,"Pasta, Pizza","Continental, Beverages",400,[],[],Cafes,Koramangala 5th Block
http://zomato.com/788,Address 788,Restaurant 788,No,Yes,3.7/5,1094,9876543288,HSR,Cafe,"Pasta, Pizza","Mexican, Beverages",400,[],[],Cafes,Marathahalli
http://zomato.com/789,Address 789,Restaurant 789,Yes,No,4.7/5,2411,9876543289,Whitefield,Cafe,"Pasta, Pizza",Mexican,800,[],[],Dining,Koramangala 5th Block
http://zomato.com/790,Address 790,Restaurant 790,No,Yes,3.5/5,2617,9876543290,Marathahalli,Bakery,"Pasta, Pizza",Italian,600,[],[],Other,Indiranagar
http://zomato.com/791,Address 791,Restaurant 791,No,No,4.4/5,762,9876543291,BTM,Dessert Parlor,"Pasta, Pizza","Italian, Chinese, Beverages",200,[],[],Other,Indiranagar
http://zomato.com/792,Address 792,Restaurant 792,Yes,Yes,4.9/5,2323,9876543292,Whitefield,Bakery,"Pasta, Pizza","Mexican, Continental",800,[],[],Dining,Indiranagar
http://zomato.com/793,Address 793,Restaurant 793,No,Yes,2.8/5,4145,9876543293,Marathahalli,Cafe,"Pasta, Pizza","Italian, Desserts",1500,[],[],Other,Indiranagar
http://zomato.com/794,Address 794,Restaurant 794,Yes,No,3.6/5,2775,9876543294,Indiranagar,Quick Service Restaurant,"Pasta, Pizza","Desserts, Fast Food, Continental",400,[],[],Other,Jayanagar
http://zomato.com/795,Address 795,Restaurant 795,Yes,No,4.7/5,4659,9876543295,JP Nagar,Dessert Parlor,"Pasta, Pizza",North Indian,3000,[],[],Cafes,JP Nagar
http://zomato.com/796,Address 796,Restaurant 796,Yes,Yes,NEW,4878,9876543296,Jayanagar,Bakery,"Pasta, Pizza","Italian, Fast Food, Desserts",600,[],[],Other,JP Nagar
http://zomato.com/797,Address 797,Restaurant 797,Yes,No,3.6/5,3155,9876543297,Koramangala 5th Block,Buffet,"Pasta, Pizza","Continental, Italian",200,[],[],Other,Koramangala 5th Block
http://zomato.com/798,Address 798,Restaurant 798,Yes,Yes,4.1/5,3970,9876543298,Koramangala 5th Block,Bakery,"Pasta, Pizza","Mughlai, Continental, Beverages",1000,[],[],Other,HSR
http://zomato.com/799,Address 799,Restaurant 799,Yes,Yes,2.5/5,2040,9876543299,Indiranagar,Cafe,"Pasta, Pizza",Mexican,200,[],[],Dining,Whitefield
http://zomato.com/800,Address 800,Restaurant 800,Yes,Yes,4.2/5,583,987654320,BTM,Cafe,"Pasta, Pizza","Chinese, Mughlai",200,[],[],Dining,Indiranagar
http://zomato.com/801,Address 801,Restaurant 801,No,Yes,4.2/5,4331,987654321,Jayanagar,Delivery,"Pasta, Pizza","Continental, Desserts",2000,[],[],Dining,JP Nagar
http://zomato.com/802,Address 802,Restaurant 802,Yes,Yes,3.2/5,2103,987654322,BTM,Bakery,"Pasta, Pizza","North Indian, Mughlai",400,[],[],Other,JP Nagar
http://zomato.com/803,Address 803,Restaurant 803,Yes,No,4.5/5,1942,987654323,Jayanagar,Cafe,"Pasta, Pizza","Mughlai, Desserts, Italian",400,[],[],Other,Indiranagar
http://zomato.com/804,Address 804,Restaurant 804,No,Yes,3.0/5,4455,987654324,Indiranagar,Buffet,"Pasta, Pizza","Beverages, Fast Food, Mughlai",1000,[],[],Dining,HSR
http://zomato.com/805,Address 805,Restaurant 805,No,Yes,2.5/5,109,987654325,Jayanagar,Casual Dining,"Pasta, Pizza","Chinese, South Indian, Fast Food",1000,[],[],Dining,Jayanagar
http://zomato.com/806,Address 806,Restaurant 806,No,No,4.2/5,191,987654326,JP Nagar,Dessert Parlor,"Pasta, Pizza","North Indian, Chinese",1000,[],[],Other,Jayanagar
http://zomato.com/807,Address 807,Restaurant 807,Yes,Yes,3.2/5,903,987654327,BTM,Casual Dining,"Pasta, Pizza","Chinese, Italian, Mexican",800,[],[],Other,BTM
http://zomato.com/808,Address 808,Restaurant 808,No,No,NEW,861,987654328,Indiranagar,Dessert Parlor,"Pasta, Pizza","Mughlai, Mexican",800,[],[],Cafes,JP Nagar
http://zomato.com/809,Address 809,Restaurant 809,Yes,No,4.6/5,1083,987654329,JP Nagar,Buffet,"Pasta, Pizza","North Indian, Mexican, Desserts",400,[],[],Dining,BTM
http://zomato.com/810,Address 810,Restaurant 810,Yes,No,2.9/5,649,9876543210,Jayanagar,Bakery,"Pasta, Pizza",Beverages,400,[],[],Other,Jayanagar
http://zomato.com/811,Address 811,Restaurant 811,Yes,Yes,4.4/5,4134,9876543211,Indiranagar,Delivery,"Pasta, Pizza","Continental, North Indian",1000,[],[],Dining,Marathahalli
http://zomato.com/812,Address 812,Restaurant 812,Yes,Yes,4.4/5,3611,9876543212,Jayanagar,Cafe,"Pasta, Pizza","Continental, Italian, South Indian",800,[],[],Dining,Indiranagar
http://zomato.com/813,Address 813,Restaurant 813,No,Yes,4.0/5,636,9876543213,BTM,Cafe,"Pasta, Pizza",Continental,600,[],[],Dining,HSR
http://zomato.com/814,Address 814,Restaurant 814,No,No,NEW,1036,9876543214,Indiranagar,Cafe,"Pasta, Pizza",Continental,800,[],[],Cafes,JP Nagar
http://zomato.com/815,Address 815,Restaurant 815,Yes,Yes,2.7/5,4131,9876543215,Jayanagar,Bakery,"Pasta, Pizza",Chinese,400,[],[],Other,Indiranagar
http://zomato.com/816,Address 816,Restaurant 816,Yes,No,3.5/5,2148,9876543216,BTM,Dessert Parlor,"Pasta, Pizza","Mughlai, Mexican, Fast Food",800,[],[],Other,Jayanagar
http://zomato.com/817,Address 817,Restaurant 817,Yes,Yes,NEW,3865,9876543217,JP Nagar,Buffet,"Pasta, Pizza","Continental, Italian, Fast Food",400,[],[],Dining,Indiranagar
http://zomato.com/818,Address 818,Restaurant 818,No,No,2.8/5,3157,9876543218,HSR,Cafe,"Pasta, Pizza","Beverages, Desserts, Mughlai",1000,[],[],Other,Jayanagar
http://zomato.com/819,Address 819,Restaurant 819,Yes,Yes,4.9/5,3587,9876543219,JP Nagar,Casual Dining,"Pasta, Pizza","Mexican, Desserts",2000,[],[],Cafes,HSR
http://zomato.com/820,Address 820,Restaurant 820,Yes,Yes,NEW,3294,9876543220,Jayanagar,Cafe,"Pasta, Pizza",Continental,1000,[],[],Dining,Jayanagar
http://zomato.com/821,Address 821,Restaurant 821,No,Yes,3.8/5,4261,9876543221,Indiranagar,Bakery,"Pasta, Pizza","Desserts, South Indian",1000,[],[],Cafes,Indiranagar
http://zomato.com/822,Address 822,Restaurant 822,No,No,2.7/5,2430,9876543222,Koramangala 5th Block,Buffet,"Pasta, Pizza","Italian, Desserts",600,[],[],Cafes,HSR
http://zomato.com/823,Address 823,Restaurant 823,Yes,No,4.5/5,1879,9876543223,JP Nagar,Delivery,"Pasta, Pizza",Beverages,2000,[],[],Other,Jayanagar
http://zomato.com/824,Address 824,Restaurant 824,No,Yes,2.6/5,3966,9876543224,JP Nagar,Buffet,"Pasta, Pizza",Mexican,600,[],[],Other,BTM
http://zomato.com/825,Address 825,Restaurant 825,No,Yes,NEW,3713,9876543225,BTM,Casual Dining,"Pasta, Pizza","Desserts, Continental, South Indian",400,[],[],Cafes,Marathahalli
http://zomato.com/826,Address 826,Restaurant 826,Yes,No,3.2/5,4126,9876543226,Marathahalli,Cafe,"Pasta, Pizza",North Indian,200,[],[],Other,Koramangala 5th Block
http://zomato.com/827,Address 827,Restaurant 827,No,No,3.2/5,4106,9876543227,Koramangala 5th Block,Cafe,"Pasta, Pizza","Fast Food, Italian",1500,[],[],Cafes,Indiranagar
http://zomato.com/828,Address 828,Restaurant 828,Yes,No,4.8/5,2011,9876543228,Jayanagar,Quick Service Restaurant,"Pasta, Pizza","Italian, South Indian, Mexican",600,[],[],Cafes,Koramangala 5th Block
http://zomato.com/829,Address 829,Restaurant 829,No,Yes,4.8/5,3373,9876543229,HSR,Dessert Parlor,"Pasta, Pizza",North Indian,400,[],[],Dining,Indiranagar
http://zomato.com/830,Address 830,Restaurant 830,Yes,No,3.7/5,2143,9876543230,Indiranagar,Casual Dining,"Pasta, Pizza","Mexican, Italian, North Indian",2000,[],[],Cafes,Jayanagar
http://zomato.com/831,Address 831,Restaurant 831,Yes,Yes,4.1/5,2500,9876543231,Marathahalli,Quick Service Restaurant,"Pasta, Pizza","Beverages, Italian, South Indian",800,[],[],Cafes,Jayanagar
http://zomato.com/832,Address 832,Restaurant 832,Yes,No,4.0/5,4581,9876543232,Jayanagar,Buffet,"Pasta, Pizza","Beverages, South Indian, North Indian",2000,[],[],Other,HSR
http://zomato.com/833,Address 833,Restaurant 833,No,Yes,4.1/5,1289,9876543233,Whitefield,Delivery,"Pasta, Pizza","Desserts, Mughlai",1000,[],[],Dining,JP Nagar
http://zomato.com/834,Address 834,Restaurant 834,Yes,No,4.7/5,1447,9876543234,HSR,Dessert Parlor,"Pasta, Pizza",Beverages,1000,[],[],Other,Marathahalli
http://zomato.com/835,Address 835,Restaurant 835,No,No,3.6/5,3199,9876543235,JP Nagar,Casual Dining,"Pasta, Pizza","Desserts, Mexican, Chinese",1000,[],[],Dining,BTM
http://zomato.com/836,Address 836,Restaurant 836,Yes,No,4.1/5,1943,9876543236,Whitefield,Cafe,"Pasta, Pizza",North Indian,400,[],[],Other,JP Nagar
http://zomato.com/837,Address 837,Restaurant 837,Yes,No,NEW,3183,9876543237,JP Nagar,Buffet,"Pasta, Pizza",Beverages,1000,[],[],Cafes,Koramangala 5th Block
http://zomato.com/838,Address 838,Restaurant 838,No,No,3.1/5,3216,9876543238,JP Nagar,Casual Dining,"Pasta, Pizza",South Indian,600,[],[],Dining,Jayanagar
http://zomato.com/839,Address 839,Restaurant 839,Yes,Yes,4.6/5,3136,9876543239,Whitefield,Cafe,"Pasta, Pizza","Chinese, Beverages, Continental",800,[],[],Dining,JP Nagar
http://zomato.com/840,Address 840,Restaurant 840,Yes,No,3.9/5,3318,9876543240,HSR,Dessert Parlor,"Pasta, Pizza",Desserts,1000,[],[],Dining,Jayanagar
http://zomato.com/841,Address 841,Restaurant 841,No,No,2.9/5,2782,9876543241,BTM,Cafe,"Pasta, Pizza","Mughlai, Italian",400,[],[],Dining,Indiranagar
http://zomato.com/842,Address 842,Restaurant 842,Yes,No,3.2/5,990,9876543242,Whitefield,Delivery,"Pasta, Pizza",Mexican,800,[],[],Other,JP Nagar
http://zomato.com/843,Address 843,Restaurant 843,Yes,Yes,3.2/5,4920,9876543243,Jayanagar,Buffet,"Pasta, Pizza",South Indian,1000,[],[],Other,Koramangala 5th Block
http://zomato.com/844,Address 844,Restaurant 844,Yes,No,4.1/5,2153,9876543244,Marathahalli,Bakery,"Pasta, Pizza","Beverages, Chinese, Continental",200,[],[],Dining,HSR
http://zomato.com/845,Address 845,Restaurant 845,Yes,Yes,NEW,225,9876543245,Marathahalli,Cafe,"Pasta, Pizza","Desserts, Fast Food",3000,[],[],Dining,JP Nagar
http://zomato.com/846,Address 846,Restaurant 846,No,No,3.3/5,776,9876543246,Whitefield,Delivery,"Pasta, Pizza","Desserts, Mughlai, Continental",1000,[],[],Dining,Jayanagar
http://zomato.com/847,Address 847,Restaurant 847,No,No,NEW,2837,9876543247,Jayanagar,Bakery,"Pasta, Pizza","Mughlai, Desserts",1500,[],[],Other,Whitefield
http://zomato.com/848,Address 848,Restaurant 848,Yes,Yes,2.6/5,687,9876543248,BTM,Buffet,"Pasta, Pizza","Mughlai, South Indian",2000,[],[],Dining,Whitefield
http://zomato.com/849,Address 849,Restaurant 849,No,No,4.3/5,529,9876543249,Marathahalli,Dessert Parlor,"Pasta, Pizza",Mughlai,600,[],[],Dining,HSR
http://zomato.com/850,Address 850,Restaurant 850,Yes,Yes,NEW,3442,9876543250,Jayanagar,Dessert Parlor,"Pasta, Pizza","Continental, Mexican",800,[],[],Dining,HSR
http://zomato.com/851,Address 851,Restaurant 851,No,Yes,2.5/5,2153,9876543251,BTM,Buffet,"Pasta, Pizza","South Indian, Desserts",600,[],[],Other,Marathahalli
http://zomato.com/852,Address 852,Restaurant 852,Yes,No,4.4/5,1294,9876543252,Jayanagar,Buffet,"Pasta, Pizza",South Indian,200,[],[],Cafes,HSR
http://zomato.com/853,Address 853,Restaurant 853,Yes,Yes,2.8/5,1526,9876543253,JP Nagar,Casual Dining,"Pasta, Pizza","Chinese, Italian",200,[],[],Cafes,Jayanagar
http://zomato.com/854,Address 854,Restaurant 854,Yes,No,3.2/5,4774,9876543254,Marathahalli,Delivery,"Pasta, Pizza",North Indian,1500,[],[],Other,BTM
http://zomato.com/855,Address 855,Restaurant 855,Yes,No,3.3/5,2896,9876543255,BTM,Delivery,"Pasta, Pizza","Mughlai, Desserts, Continental",600,[],[],Cafes,Indiranagar
http://zomato.com/856,Address 856,Restaurant 856,Yes,Yes,4.7/5,3103,9876543256,Marathahalli,Buffet,"Pasta, Pizza","Chinese, Mexican",800,[],[],Dining,JP Nagar
http://zomato.com/857,Address 857,Restaurant 857,Yes,Yes,4.8/5,2440,9876543257,JP Nagar,Quick Service Restaurant,"Pasta, Pizza","Italian, Continental",200,[],[],Dining,HSR
http://zomato.com/858,Address 858,Restaurant 858,No,Yes,4.9/5,4135,9876543258,Whitefield,Quick Service Restaurant,"Pasta, Pizza","Beverages, Chinese",3000,[],[],Other,Whitefield
http://zomato.com/859,Address 859,Restaurant 859,Yes,Yes,NEW,3802,9876543259,JP Nagar,Bakery,"Pasta, Pizza","Fast Food, South Indian, Italian",200,[],[],Other,Indiranagar
http://zomato.com/860,Address 860,Restaurant 860,No,No,3.7/5,844,9876543260,Marathahalli,Bakery,"Pasta, Pizza","Chinese, Continental, South Indian",1000,[],[],Cafes,BTM
http://zomato.com/861,Address 861,Restaurant 861,Yes,No,4.1/5,446,9876543261,Marathahalli,Quick Service Restaurant,"Pasta, Pizza",Fast Food,1500,[],[],Cafes,Jayanagar
http://zomato.com/862,Address 862,Restaurant 862,No,Yes,2.5/5,3915,9876543262,HSR,Buffet,"Pasta, Pizza","South Indian, Chinese, Italian",2000,[],[],Dining,Indiranagar
http://zomato.com/863,Address 863,Restaurant 863,No,No,4.3/5,3109,9876543263,BTM,Buffet,"Pasta, Pizza","North Indian, Continental",400,[],[],Other,Jayanagar
http://zomato.com/864,Address 864,Restaurant 864,No,No,4.9/5,1234,9876543264,Whitefield,Bakery,"Pasta, Pizza",North Indian,2000,[],[],Cafes,BTM
http://zomato.com/865,Address 865,Restaurant 865,Yes,No,4.9/5,226,9876543265,JP Nagar,Cafe,"Pasta, Pizza",Desserts,3000,[],[],Cafes,BTM
http://zomato.com/866,Address 866,Restaurant 866,Yes,No,3.2/5,4143,9876543266,BTM,Buffet,"Pasta, Pizza","Italian, North Indian",2000,[],[],Dining,Marathahalli
http://zomato.com/867,Address 867,Restaurant 867,No,Yes,4.5/5,2959,9876543267,Indiranagar,Quick Service Restaurant,"Pasta, Pizza","Continental, Mughlai",3000,[],[],Dining,JP Nagar
http://zomato.com/868,Address 868,Restaurant 868,Yes,Yes,2.6/5,1830,9876543268,BTM,Delivery,"Pasta, Pizza","Mexican, Fast Food, North Indian",200,[],[],Dining,Indiranagar
http://zomato.com/869,Address 869,Restaurant 869,No,No,4.9/5,3779,9876543269,Indiranagar,Buffet,"Pasta, Pizza","Mughlai, South Indian",800,[],[],Dining,BTM
http://zomato.com/870,Address 870,Restaurant 870,Yes,Yes,3.6/5,186,9876543270,Whitefield,Buffet,"Pasta, Pizza",Fast Food,800,[],[],Cafes,JP Nagar
http://zomato.com/871,Address 871,Restaurant 871,No,Yes,3.0/5,2877,9876543271,JP Nagar,Cafe,"Pasta, Pizza",Mughlai,1000,[],[],Other,Indiranagar
http://zomato.com/872,Address 872,Restaurant 872,No,Yes,3.4/5,2535,9876543272,JP Nagar,Bakery,"Pasta, Pizza","Chinese, Continental",3000,[],[],Other,Jayanagar
http://zomato.com/873,Address 873,Restaurant 873,Yes,No,NEW,1932,9876543273,Jayanagar,Buffet,"Pasta, Pizza",Mughlai,800,[],[],Dining,BTM
http://zomato.com/874,Address 874,Restaurant 874,No,No,3.5/5,2924,9876543274,Marathahalli,Dessert Parlor,"Pasta, Pizza","Beverages, Mexican",1000,[],[],Dining,Jayanagar
http://zomato.com/875,Address 875,Restaurant 875,Yes,No,4.6/5,848,9876543275,Koramangala 5th Block,Casual Dining,"Pasta, Pizza","Fast Food, Desserts",200,[],[],Cafes,Indiranagar
http://zomato.com/876,Address 876,Restaurant 876,No,Yes,4.1/5,2032,9876543276,HSR,Quick Service Restaurant,"Pasta, Pizza",South Indian,200,[],[],Dining,Marathahalli
http://zomato.com/877,Address 877,Restaurant 877,No,No,4.7/5,1252,9876543277,BTM,Dessert Parlor,"Pasta, Pizza",Desserts,2000,[],[],Other,Jayanagar
http://zomato.com/878,Address 878,Restaurant 878,Yes,No,4.2/5,1881,9876543278,Whitefield,Bakery,"Pasta, Pizza",Desserts,200,[],[],Dining,Koramangala 5th Block
http://zomato.com/879,Address 879,Restaurant 879,Yes,Yes,3.2/5,269,9876543279,Koramangala 5th Block,Delivery,"Pasta, Pizza","North Indian, Desserts, Fast Food",200,[],[],Other,Koramangala 5th Block
http://zomato.com/880,Address 880,Restaurant 880,Yes,No,4.1/5,1630,9876543280,BTM,Casual Dining,"Pasta, Pizza","South Indian, Mexican, North Indian",3000,[],[],Dining,JP Nagar
http://zomato.com/881,Address 881,Restaurant 881,No,No,3.3/5,4405,9876543281,Koramangala 5th Block,Dessert Parlor,"Pasta, Pizza","Mughlai, Italian",400,[],[],Dining,HSR
http://zomato.com/882,Address 882,Restaurant 882,Yes,Yes,3.5/5,3203,9876543282,Whitefield,Casual Dining,"Pasta, Pizza","Continental, Italian",1500,[],[],Other,Koramangala 5th Block
http://zomato.com/883,Address 883,Restaurant 883,No,Yes,3.0/5,1574,9876543283,JP Nagar,Quick Service Restaurant,"Pasta, Pizza",Fast Food,2000,[],[],Cafes,Koramangala 5th Block
http://zomato.com/884,Address 884,Restaurant 884,No,Yes,3.2/5,2892,9876543284,Whitefield,Bakery,"Pasta, Pizza","Fast Food, Continental, Italian",2000,[],[],Cafes,Marathahalli
http://zomato.com/885,Address 885,Restaurant 885,Yes,No,2.6/5,1695,9876543285,BTM,Buffet,"Pasta, Pizza","Desserts, Italian",1500,[],[],Dining,Marathahalli
http://zomato.com/886,Address 886,Restaurant 886,Yes,No,3.8/5,3258,9876543286,Koramangala 5th Block,Delivery,"Pasta, Pizza",Mexican,400,[],[],Dining,HSR
http://zomato.com/887,Address 887,Restaurant 887,No,No,4.6/5,3262,9876543287,Marathahalli,Bakery,"Pasta, Pizza","Continental, Chinese",200,[],[],Other,Whitefield
